scientificName,decimalLatitude,decimalLongitude
Berberis aquifolium Pursh,49.813,-119.756
Berberis aquifolium Pursh,49.748,-119.76
Berberis aquifolium Pursh,49.724,-119.763
Berberis aquifolium Pursh,39.163,-119.768
Berberis aquifolium Pursh,49.82,-119.768
Berberis aquifolium Pursh,50.728,-119.769
Berberis aquifolium Pursh,50.8,-119.774
Berberis aquifolium Pursh,49.178,-119.775
Berberis aquifolium Pursh,49.176,-119.776
Berberis aquifolium Pursh,39.506,-119.776
Berberis aquifolium Pursh,50.797,-119.777
Berberis aquifolium Pursh,50.797,-119.779
Berberis aquifolium Pursh,39.41,-119.781
Berberis aquifolium Pursh,50.475,-119.784
Berberis aquifolium Pursh,49.322,-119.793
Berberis aquifolium Pursh,45.25,-119.8
Berberis aquifolium Pursh,39.537,-119.814
Berberis aquifolium Pursh,39.422,-119.814
Mahonia aquifolium (Pursh) Nutt.,50.499,-119.831
Berberis aquifolium Pursh,39.522,-119.831
Berberis aquifolium Pursh,39.555,-119.834
Berberis aquifolium Pursh,39.004,-119.846
Berberis aquifolium Pursh,51.238,-119.852
Berberis aquifolium Pursh,49.712,-119.867
Berberis aquifolium Pursh,50.085,-119.87
Berberis aquifolium Pursh,39.543,-119.891
Berberis aquifolium Pursh,39.593,-119.898
Mahonia aquifolium (Pursh) Nutt.,49.476,-119.906
Berberis aquifolium Pursh,50.88,-119.907
Berberis aquifolium Pursh,51.878,-119.922
Berberis aquifolium Pursh,39.247,-119.934
Berberis aquifolium Pursh,39.083,-119.942
Berberis aquifolium Pursh,39.242,-119.945
Berberis aquifolium Pursh,39.241,-119.946
Berberis aquifolium Pursh,51.112,-119.946
Berberis aquifolium Pursh,51.17,-119.947
Berberis aquifolium Pursh,39.243,-119.95
Berberis aquifolium Pursh,39.003,-119.952
Berberis aquifolium Pursh,39.245,-119.952
Berberis aquifolium Pursh,50.642,-119.958
Berberis aquifolium Pursh,38.93,-119.963
Berberis aquifolium Pursh,39.249,-119.965
Berberis aquifolium Pursh,38.94,-119.977
Berberis aquifolium Pursh,52.305,-119.979
Berberis aquifolium Pursh,38.923,-119.991
Berberis aquifolium Pursh,38.927,-119.995
Berberis aquifolium Pursh,49,-120
Berberis aquifolium Pursh,50,-120
Berberis aquifolium Pursh,51.9,-120
Mahonia aquifolium (Pursh) Nutt.,49.416,-120.001
Berberis aquifolium Pursh,38.941,-120.004
Berberis aquifolium Pursh,38.94,-120.005
Berberis aquifolium Pursh,38.914,-120.006
Mahonia aquifolium (Pursh) Nutt.,39.226,-120.008
Berberis aquifolium Pursh,38.925,-120.012
Berberis aquifolium Pursh,51.738,-120.015
Berberis aquifolium Pursh,51.868,-120.017
Berberis aquifolium Pursh,51.868,-120.018
Berberis aquifolium Pursh,48.065,-120.025
Berberis aquifolium Pursh,50.605,-120.025
Berberis aquifolium Pursh,38.927,-120.026
Berberis aquifolium Pursh,50.605,-120.026
Berberis aquifolium Pursh,51.836,-120.027
Berberis aquifolium Pursh,38.878,-120.032
Berberis aquifolium Pursh,51.908,-120.032
Berberis aquifolium Pursh,51.831,-120.034
Berberis aquifolium Pursh,49.136,-120.035
Berberis aquifolium Pursh,49.137,-120.035
Berberis aquifolium Pursh,46.948,-120.035
Berberis aquifolium Pursh,51.893,-120.035
Berberis aquifolium Pursh,51.893,-120.036
Berberis aquifolium Pursh,51.892,-120.036
Berberis aquifolium Pursh,51.889,-120.037
Berberis aquifolium Pursh,51.833,-120.037
Berberis aquifolium Pursh,38.938,-120.042
Berberis aquifolium Pursh,44.868,-120.047
Berberis aquifolium Pursh,38.939,-120.048
Berberis aquifolium Pursh,50.837,-120.05
Berberis aquifolium Pursh,51.648,-120.053
Berberis aquifolium Pursh,38.935,-120.053
Berberis aquifolium Pursh,38.941,-120.055
Berberis aquifolium Pursh,38.935,-120.057
Berberis aquifolium Pursh,51.652,-120.062
Berberis aquifolium Pursh,48.435,-120.063
Berberis aquifolium Pursh,49.132,-120.066
Berberis aquifolium Pursh,49.35,-120.067
Berberis aquifolium Pursh,38.917,-120.067
Berberis aquifolium Pursh,47.107,-120.073
Berberis aquifolium Pursh,39.236,-120.073
Mahonia aquifolium (Pursh) Nutt.,49.133,-120.074
Berberis aquifolium Pursh,49.132,-120.074
Berberis aquifolium Pursh,50.655,-120.079
Berberis aquifolium Pursh,50.655,-120.08
Berberis aquifolium Pursh,50.743,-120.083
Berberis aquifolium Pursh,51.624,-120.083
Berberis aquifolium Pursh,50.744,-120.084
Berberis aquifolium Pursh,51.623,-120.084
Berberis aquifolium Pursh,51.622,-120.084
Berberis aquifolium Pursh,51.623,-120.085
Berberis aquifolium Pursh,51.622,-120.085
Berberis aquifolium Pursh,51.624,-120.085
Berberis aquifolium Pursh,51.621,-120.086
Berberis aquifolium Pursh,51.628,-120.086
Berberis aquifolium Pursh,51.622,-120.086
Berberis aquifolium Pursh,51.62,-120.086
Berberis aquifolium Pursh,51.621,-120.087
Berberis aquifolium Pursh,51.62,-120.087
Berberis aquifolium Pursh,49.133,-120.091
Berberis aquifolium Pursh,50.647,-120.093
Berberis aquifolium Pursh,51.916,-120.097
Berberis aquifolium Pursh,49.133,-120.1
Berberis aquifolium Pursh,52.378,-120.105
Berberis aquifolium Pursh,50.749,-120.107
Berberis aquifolium Pursh,50.745,-120.107
Berberis aquifolium Pursh,50.746,-120.108
Berberis aquifolium Pursh,50.746,-120.109
Berberis aquifolium Pursh,50.745,-120.11
Berberis aquifolium Pursh,51.177,-120.11
Berberis aquifolium Pursh,50.746,-120.111
Berberis aquifolium Pursh,50.749,-120.112
Berberis aquifolium Pursh,50.745,-120.112
Berberis aquifolium Pursh,50.749,-120.113
Berberis aquifolium Pursh,50.744,-120.113
Berberis aquifolium Pursh,50.744,-120.114
Berberis aquifolium Pursh,51.902,-120.114
Berberis aquifolium Pursh,51.903,-120.115
Berberis aquifolium Pursh,50.744,-120.115
Berberis aquifolium Pursh,50.748,-120.116
Berberis aquifolium Pursh,39.051,-120.116
Berberis aquifolium Pursh,51.195,-120.116
Berberis aquifolium Pursh,50.75,-120.116
Berberis aquifolium Pursh,50.75,-120.117
Berberis aquifolium Pursh,51.9,-120.118
Berberis aquifolium Pursh,50.744,-120.118
Berberis aquifolium Pursh,50.743,-120.119
Berberis aquifolium Pursh,50.744,-120.119
Berberis aquifolium Pursh,51.9,-120.12
Berberis aquifolium Pursh,39.182,-120.12
Berberis aquifolium Pursh,39.053,-120.12
Berberis aquifolium Pursh,51.9,-120.121
Berberis aquifolium Pursh,50.743,-120.122
Berberis aquifolium Pursh,48.587,-120.123
Berberis aquifolium Pursh,48.706,-120.123
Berberis aquifolium Pursh,50.742,-120.124
Berberis aquifolium Pursh,39.043,-120.125
Berberis aquifolium Pursh,50.743,-120.125
Berberis aquifolium Pursh,50.742,-120.125
Berberis aquifolium Pursh,50.738,-120.127
Berberis aquifolium Pursh,50.741,-120.129
Berberis aquifolium Pursh,50.74,-120.129
Berberis aquifolium Pursh,48.366,-120.132
Berberis aquifolium Pursh,50.854,-120.132
Berberis aquifolium Pursh,49.369,-120.133
Berberis aquifolium Pursh,49.37,-120.134
Berberis aquifolium Pursh,49.37,-120.135
Berberis aquifolium Pursh,49.371,-120.135
Berberis aquifolium Pursh,49.37,-120.136
Berberis aquifolium Pursh,50.743,-120.136
Berberis aquifolium Pursh,39.174,-120.136
Berberis aquifolium Pursh,50.756,-120.136
Berberis aquifolium Pursh,49.371,-120.136
Berberis aquifolium Pursh,49.371,-120.137
Berberis aquifolium Pursh,49.372,-120.138
Berberis aquifolium Pursh,49.762,-120.144
Berberis aquifolium Pursh,51.454,-120.144
Berberis aquifolium Pursh,39.177,-120.145
Berberis aquifolium Pursh,50.662,-120.147
Berberis aquifolium Pursh,47.872,-120.147
Berberis aquifolium Pursh,50.654,-120.152
Berberis aquifolium Pursh,39.162,-120.154
Berberis aquifolium Pursh,50.737,-120.156
Berberis aquifolium Pursh,50.793,-120.158
Berberis aquifolium Pursh,52.057,-120.158
Berberis aquifolium Pursh,50.786,-120.159
Berberis aquifolium Pursh,48.792,-120.16
Berberis aquifolium Pursh,52.058,-120.16
Berberis aquifolium Pursh,52.063,-120.161
Berberis aquifolium Pursh,39.112,-120.166
Berberis aquifolium Pursh,50.654,-120.171
Berberis aquifolium Pursh,50.74,-120.173
Berberis aquifolium Pursh,51.957,-120.183
Berberis aquifolium Pursh,52.141,-120.187
Berberis aquifolium Pursh,52.144,-120.187
Berberis aquifolium Pursh,52.175,-120.188
Berberis aquifolium Pursh,52.071,-120.188
Berberis aquifolium Pursh,52.138,-120.19
Berberis aquifolium Pursh,48.478,-120.192
Berberis aquifolium Pursh,52.079,-120.198
Berberis aquifolium Pursh,39.354,-120.199
Berberis aquifolium Pursh,48.463,-120.2
Berberis aquifolium Pursh,51.427,-120.202
Berberis aquifolium Pursh,48.438,-120.206
Berberis aquifolium Pursh,49.056,-120.208
Berberis aquifolium Pursh,52.183,-120.21
Berberis aquifolium Pursh,52.176,-120.211
Berberis aquifolium Pursh,52.177,-120.211
Berberis aquifolium Pursh,49.71,-120.23
Berberis aquifolium Pursh,49.711,-120.231
Berberis aquifolium Pursh,47.663,-120.231
Berberis aquifolium Pursh,48.438,-120.244
Mahonia aquifolium (Pursh) Nutt.,35.197,-120.245
Mahonia aquifolium (Pursh) Nutt.,50.663,-120.251
Berberis aquifolium Pursh,48.437,-120.252
Berberis aquifolium Pursh,49.418,-120.258
Berberis aquifolium Pursh,49.417,-120.258
Berberis aquifolium Pursh,48.431,-120.258
Berberis aquifolium Pursh,39.328,-120.259
Berberis aquifolium Pursh,50.663,-120.259
Berberis aquifolium Pursh,49.417,-120.259
Berberis aquifolium Pursh,49.417,-120.26
Berberis aquifolium Pursh,49.414,-120.261
Berberis aquifolium Pursh,48.5,-120.262
Berberis aquifolium Pursh,48.498,-120.262
Berberis aquifolium Pursh,50.671,-120.262
Berberis aquifolium Pursh,50.679,-120.265
Berberis aquifolium Pursh,48.478,-120.278
Berberis aquifolium Pursh,50.95,-120.303
Berberis aquifolium Pursh,48.528,-120.304
Berberis aquifolium Pursh,47.424,-120.31
Berberis aquifolium Pursh,47.468,-120.311
Berberis aquifolium Pursh,50.672,-120.312
Berberis aquifolium Pursh,42.202,-120.315
Berberis aquifolium Pursh,47.444,-120.315
Berberis aquifolium Pursh,47.463,-120.315
Berberis aquifolium Pursh,47.428,-120.318
Berberis aquifolium Pursh,48.37,-120.319
Berberis aquifolium Pursh,48.365,-120.319
Berberis aquifolium Pursh,50.704,-120.327
Berberis aquifolium Pursh,47.332,-120.328
Berberis aquifolium Pursh,50.66,-120.329
Berberis aquifolium Pursh,50.664,-120.33
Berberis aquifolium Pursh,50.66,-120.33
Berberis aquifolium Pursh,50.661,-120.331
Berberis aquifolium Pursh,50.656,-120.331
Berberis aquifolium Pursh,50.664,-120.331
Berberis aquifolium Pursh,50.644,-120.332
Berberis aquifolium Pursh,38.222,-120.333
Berberis aquifolium Pursh,48.561,-120.333
Berberis aquifolium Pursh,50.678,-120.34
Berberis aquifolium Pursh,47.386,-120.34
Berberis aquifolium Pursh,50.64,-120.352
Berberis aquifolium Pursh,50.669,-120.361
Berberis aquifolium Pursh,50.67,-120.361
Berberis aquifolium Pursh,48.349,-120.367
Berberis aquifolium Pursh,50.646,-120.367
Berberis aquifolium Pursh,48.352,-120.368
Berberis aquifolium Pursh,50.646,-120.368
Berberis aquifolium Pursh,47.737,-120.369
Berberis aquifolium Pursh,50.835,-120.369
Berberis aquifolium Pursh,47.311,-120.371
Berberis aquifolium Pursh,38.2,-120.376
Berberis aquifolium Pursh,50.698,-120.38
Berberis aquifolium Pursh,50.698,-120.381
Berberis aquifolium Pursh,50.697,-120.381
Berberis aquifolium Pursh,50.691,-120.382
Berberis aquifolium Pursh,50.699,-120.383
Berberis aquifolium Pursh,50.697,-120.386
Berberis aquifolium Pursh,47.462,-120.392
Berberis aquifolium Pursh,51.033,-120.4
Berberis aquifolium Pursh,48.365,-120.4
Berberis aquifolium Pursh,50.843,-120.402
Berberis aquifolium Pursh,47.451,-120.408
Berberis aquifolium Pursh,46.481,-120.41
Berberis aquifolium Pursh,44.359,-120.421
Berberis aquifolium Pursh,50.831,-120.423
Berberis aquifolium Pursh,50.83,-120.424
Berberis aquifolium Pursh,47.758,-120.424
Berberis aquifolium Pursh,47.758,-120.425
Berberis aquifolium Pursh,47.397,-120.425
Berberis aquifolium Pursh,50.83,-120.426
Berberis aquifolium Pursh,50.829,-120.426
Berberis aquifolium Pursh,47.76,-120.429
Berberis aquifolium Pursh,48.598,-120.443
Berberis aquifolium Pursh,48.614,-120.446
Berberis aquifolium Pursh,46.777,-120.455
Berberis aquifolium Pursh,46.765,-120.457
Berberis aquifolium Pursh,38.137,-120.459
Berberis aquifolium Pursh,51.967,-120.467
Berberis aquifolium Pursh,38.073,-120.476
Berberis aquifolium Pursh,46.856,-120.483
Berberis aquifolium Pursh,46.855,-120.485
Berberis aquifolium Pursh,51.903,-120.486
Berberis aquifolium Pursh,46.854,-120.489
Berberis aquifolium Pursh,46.855,-120.49
Berberis aquifolium Pursh,46.847,-120.493
Berberis aquifolium Pursh,46.899,-120.495
Berberis aquifolium Pursh,49.467,-120.5
Berberis aquifolium Pursh,47.392,-120.5
Berberis aquifolium Pursh,50.727,-120.502
Berberis aquifolium Pursh,46.602,-120.506
Mahonia aquifolium (Pursh) Nutt.,50.744,-120.515
Berberis aquifolium Pursh,46.862,-120.516
Berberis aquifolium Pursh,50.738,-120.52
Berberis aquifolium Pursh,50.733,-120.523
Berberis aquifolium Pursh,50.181,-120.533
Berberis aquifolium Pursh,50.174,-120.537
Mahonia aquifolium (Pursh) Nutt.,46.99,-120.537
Berberis aquifolium Pursh,50.173,-120.539
Berberis aquifolium Pursh,50.173,-120.54
Berberis aquifolium Pursh,47.003,-120.54
Berberis aquifolium Pursh,50.172,-120.542
Berberis aquifolium Pursh,50.176,-120.543
Berberis aquifolium Pursh,50.17,-120.544
Berberis aquifolium Pursh,48.659,-120.544
Berberis aquifolium Pursh,47.532,-120.549
Berberis aquifolium Pursh,50.755,-120.553
Berberis aquifolium Pursh,50.751,-120.556
Berberis aquifolium Pursh,50.811,-120.557
Berberis aquifolium Pursh,40.477,-120.561
Berberis aquifolium Pursh,47.01,-120.561
Berberis aquifolium Pursh,49.907,-120.564
Berberis aquifolium Pursh,50.742,-120.566
Berberis aquifolium var. aquifolium,49.907,-120.566
Berberis aquifolium Pursh,46.981,-120.568
Berberis aquifolium Pursh,47.544,-120.572
Berberis aquifolium Pursh,47.391,-120.576
Berberis aquifolium Pursh,47.38,-120.576
Berberis aquifolium Pursh,50.9,-120.583
Mahonia aquifolium (Pursh) Nutt.,47.397,-120.585
Berberis aquifolium Pursh,47.472,-120.586
Berberis aquifolium Pursh,51.867,-120.59
Berberis aquifolium Pursh,51.866,-120.594
Berberis aquifolium Pursh,49.682,-120.604
Berberis aquifolium Pursh,49.682,-120.605
Berberis aquifolium Pursh,49.681,-120.606
Berberis aquifolium Pursh,49.683,-120.607
Berberis aquifolium Pursh,50.087,-120.609
Berberis aquifolium Pursh,48.852,-120.617
Berberis aquifolium Pursh,49.137,-120.617
Berberis aquifolium Pursh,48.857,-120.62
Berberis aquifolium Pursh,47.758,-120.621
Berberis aquifolium Pursh,49.13,-120.622
Berberis aquifolium Pursh,46.622,-120.622
Berberis aquifolium Pursh,46.707,-120.628
Berberis aquifolium Pursh,46.893,-120.629
Berberis aquifolium Pursh,46.62,-120.63
Berberis aquifolium Pursh,39.786,-120.631
Berberis aquifolium Pursh,40.424,-120.64
Berberis aquifolium Pursh,47.599,-120.65
Berberis aquifolium Pursh,47.596,-120.655
Berberis aquifolium Pursh,47.619,-120.656
Berberis aquifolium Pursh,51.493,-120.661
Berberis aquifolium Pursh,51.493,-120.663
Berberis aquifolium Pursh,51.493,-120.664
Berberis aquifolium Pursh,51.492,-120.664
Berberis aquifolium Pursh,51.494,-120.664
Berberis aquifolium Pursh,35.28,-120.665
Berberis aquifolium Pursh,51.492,-120.665
Berberis aquifolium Pursh,35.3,-120.666
Berberis aquifolium Pursh,51.493,-120.666
Berberis aquifolium Pursh,47.589,-120.668
Berberis aquifolium Pursh,47.614,-120.67
Berberis aquifolium var. aquifolium,49.508,-120.675
Berberis aquifolium Pursh,47.59,-120.676
Berberis aquifolium Pursh,47.589,-120.677
Berberis aquifolium Pursh,47.559,-120.679
Berberis aquifolium Pursh,48.325,-120.689
Berberis aquifolium Pursh,38.737,-120.691
Berberis aquifolium Pursh,46.854,-120.699
Berberis aquifolium Pursh,51.487,-120.699
Berberis aquifolium Pursh,48.644,-120.707
Mahonia aquifolium (Pursh) Nutt.,46.839,-120.709
Berberis aquifolium Pursh,47.256,-120.712
Berberis aquifolium Pursh,51.5,-120.714
Berberis aquifolium Pursh,46.71,-120.716
Berberis aquifolium Pursh,49.533,-120.717
Berberis aquifolium Pursh,44.134,-120.718
Berberis aquifolium Pursh,47.451,-120.72
Berberis aquifolium Pursh,49.057,-120.725
Berberis aquifolium Pursh,47.809,-120.726
Berberis aquifolium Pursh,47.807,-120.727
Berberis aquifolium Pursh,47.806,-120.728
Berberis aquifolium Pursh,47.455,-120.729
Berberis aquifolium Pursh,49.867,-120.73
Berberis aquifolium Pursh,49.811,-120.732
Berberis aquifolium Pursh,47.678,-120.734
Berberis aquifolium Pursh,47.307,-120.747
Berberis aquifolium Pursh,47.307,-120.748
Berberis aquifolium Pursh,49.25,-120.75
Berberis aquifolium Pursh,50.733,-120.75
Berberis aquifolium Pursh,50.814,-120.757
Berberis aquifolium Pursh,46.656,-120.761
Berberis aquifolium Pursh,47.455,-120.763
Berberis aquifolium Pursh,49.585,-120.768
Berberis aquifolium Pursh,49.585,-120.769
Berberis aquifolium Pursh,49.587,-120.77
Berberis aquifolium Pursh,49.586,-120.771
Berberis aquifolium Pursh,49.585,-120.771
Berberis aquifolium Pursh,49.583,-120.771
Berberis aquifolium Pursh,49.586,-120.772
Berberis aquifolium Pursh,49.587,-120.772
Berberis aquifolium Pursh,49.588,-120.773
Berberis aquifolium Pursh,49.587,-120.774
Berberis aquifolium Pursh,49.588,-120.775
Berberis aquifolium Pursh,49.589,-120.775
Berberis aquifolium Pursh,49.586,-120.775
Berberis aquifolium Pursh,49.067,-120.78
Berberis aquifolium Pursh,49.065,-120.782
Berberis aquifolium Pursh,49.065,-120.791
Berberis aquifolium Pursh,49.064,-120.791
Berberis aquifolium Pursh,49.064,-120.792
Berberis aquifolium Pursh,46.731,-120.796
Berberis aquifolium Pursh,46.731,-120.797
Berberis aquifolium Pursh,38.743,-120.798
Berberis aquifolium Pursh,49.068,-120.801
Berberis aquifolium Pursh,49.063,-120.801
Berberis aquifolium Pursh,47.822,-120.804
Berberis aquifolium Pursh,46.727,-120.806
Berberis aquifolium Pursh,46.727,-120.807
Berberis aquifolium Pursh,46.903,-120.809
Berberis aquifolium Pursh,47.841,-120.809
Berberis aquifolium Pursh,46.727,-120.809
Berberis aquifolium Pursh,47.589,-120.811
Berberis aquifolium Pursh,45.825,-120.814
Berberis aquifolium Pursh,51.625,-120.816
Berberis aquifolium Pursh,46.754,-120.819
Berberis aquifolium Pursh,46.905,-120.82
Berberis aquifolium Pursh,45.821,-120.822
Berberis aquifolium Pursh,51.625,-120.824
Berberis aquifolium Pursh,39.191,-120.824
Berberis aquifolium Pursh,45.682,-120.825
Berberis aquifolium Pursh,46.719,-120.83
Berberis aquifolium Pursh,50.071,-120.831
Berberis aquifolium Pursh,47.167,-120.835
Berberis aquifolium Pursh,49.054,-120.838
Berberis aquifolium Pursh,46.719,-120.839
Mahonia aquifolium (Pursh) Nutt.,46.719,-120.843
Berberis aquifolium Pursh,48.392,-120.847
Berberis aquifolium Pursh,47.16,-120.847
Berberis aquifolium Pursh,47.161,-120.849
Berberis aquifolium Pursh,47.297,-120.851
Berberis aquifolium Pursh,47.161,-120.851
Berberis aquifolium Pursh,51.606,-120.852
Berberis aquifolium Pursh,39.005,-120.853
Berberis aquifolium Pursh,46.522,-120.854
Berberis aquifolium Pursh,47.112,-120.859
Berberis aquifolium Pursh,46.714,-120.865
Berberis aquifolium Pursh,50.75,-120.872
Berberis aquifolium Pursh,47.18,-120.875
Berberis aquifolium Pursh,49.914,-120.882
Berberis aquifolium Pursh,49.067,-120.885
Berberis aquifolium Pursh,39.533,-120.886
Berberis aquifolium Pursh,49.148,-120.897
Berberis aquifolium Pursh,48.719,-120.899
Berberis aquifolium Pursh,47.608,-120.9
Berberis aquifolium Pursh,39.145,-120.9
Mahonia aquifolium (Pursh) Nutt.,49.558,-120.9
Berberis aquifolium Pursh,49.529,-120.902
Berberis aquifolium Pursh,49.529,-120.903
Berberis aquifolium Pursh,49.065,-120.903
Berberis aquifolium Pursh,47.251,-120.904
Berberis aquifolium Pursh,47.183,-120.905
Berberis aquifolium Pursh,39.146,-120.906
Berberis aquifolium Pursh,48.715,-120.906
Berberis aquifolium Pursh,49.536,-120.907
Berberis aquifolium Pursh,49.953,-120.907
Berberis aquifolium Pursh,45.633,-120.909
Berberis aquifolium Pursh,49.065,-120.917
Berberis aquifolium Pursh,47.186,-120.918
Berberis aquifolium Pursh,46.855,-120.924
Berberis aquifolium Pursh,49.084,-120.924
Berberis aquifolium Pursh,47.261,-120.927
Berberis aquifolium Pursh,47.388,-120.927
Berberis aquifolium Pursh,39.136,-120.93
Berberis aquifolium Pursh,47.183,-120.933
Berberis aquifolium Pursh,47.264,-120.939
Berberis aquifolium Pursh,39.931,-120.946
Berberis aquifolium Pursh,39.099,-120.948
Berberis aquifolium Pursh,47.2,-120.95
Berberis aquifolium Pursh,47.184,-120.954
Berberis aquifolium Pursh,39.23,-120.956
Berberis aquifolium Pursh,47.115,-120.957
Berberis aquifolium Pursh,47.192,-120.961
Berberis aquifolium Pursh,46.871,-120.969
Berberis aquifolium Pursh,47.206,-120.975
Berberis aquifolium Pursh,47.204,-120.975
Berberis aquifolium Pursh,47.202,-120.976
Berberis aquifolium Pursh,50.711,-120.98
Berberis aquifolium Pursh,39.244,-120.983
Berberis aquifolium Pursh,39.031,-120.984
Berberis aquifolium Pursh,39.244,-120.985
Berberis aquifolium Pursh,47.234,-120.985
Berberis aquifolium Pursh,47.228,-120.985
Berberis aquifolium Pursh,47.178,-120.986
Berberis aquifolium Pursh,39.198,-120.987
Berberis aquifolium Pursh,39.186,-120.992
Berberis aquifolium Pursh,49,-121
Berberis aquifolium Pursh,50,-121
Berberis aquifolium Pursh,47.224,-121.002
Berberis aquifolium Pursh,47.159,-121.01
Berberis aquifolium Pursh,39.322,-121.018
Mahonia aquifolium (Pursh) Nutt.,39.013,-121.019
Berberis aquifolium Pursh,48.877,-121.022
Berberis aquifolium Pursh,47.216,-121.024
Berberis aquifolium Pursh,39.282,-121.026
Berberis aquifolium Pursh,39.282,-121.027
Berberis aquifolium Pursh,38.933,-121.028
Berberis aquifolium Pursh,39.233,-121.036
Berberis aquifolium Pursh,39.247,-121.039
Berberis aquifolium Pursh,48.861,-121.04
Berberis aquifolium Pursh,39.147,-121.04
Berberis aquifolium Pursh,39.2,-121.041
Berberis aquifolium Pursh,49,-121.044
Berberis aquifolium Pursh,39.203,-121.045
Berberis aquifolium Pursh,39.207,-121.046
Berberis aquifolium Pursh,39.208,-121.046
Mahonia aquifolium (Pursh) Nutt.,39.207,-121.047
Berberis aquifolium Pursh,39.221,-121.047
Berberis aquifolium Pursh,39.208,-121.049
Berberis aquifolium Pursh,39.201,-121.05
Berberis aquifolium Pursh,49.003,-121.051
Berberis aquifolium Pursh,39.233,-121.054
Berberis aquifolium Pursh,39.222,-121.063
Berberis aquifolium Pursh,49.016,-121.064
Mahonia aquifolium (Pursh) Nutt.,49.019,-121.064
Berberis aquifolium Pursh,49.019,-121.069
Berberis aquifolium Pursh,45.171,-121.07
Berberis aquifolium Pursh,49.018,-121.07
Berberis aquifolium Pursh,49.017,-121.071
Berberis aquifolium Pursh,49.046,-121.074
Berberis aquifolium Pursh,46.927,-121.079
Berberis aquifolium Pursh,38.731,-121.086
Berberis aquifolium Pursh,45.661,-121.087
Berberis aquifolium Pursh,48.794,-121.087
Berberis aquifolium Pursh,46.683,-121.101
Berberis aquifolium Pursh,48.694,-121.103
Berberis aquifolium Pursh,48.695,-121.103
Berberis aquifolium Pursh,48.694,-121.104
Berberis aquifolium Pursh,47.33,-121.107
Berberis aquifolium Pursh,46.996,-121.109
Berberis aquifolium Pursh,49.076,-121.111
Berberis aquifolium Pursh,48.723,-121.116
Berberis aquifolium Pursh,49.158,-121.117
Berberis aquifolium Pursh,48.72,-121.119
Berberis aquifolium Pursh,46.821,-121.126
Berberis aquifolium Pursh,49.101,-121.134
Mahonia aquifolium (Pursh) Nutt.,44.368,-121.137
Berberis aquifolium Pursh,44.366,-121.139
Berberis aquifolium Pursh,48.72,-121.145
Berberis aquifolium Pursh,47.234,-121.169
Berberis aquifolium Pursh,47.237,-121.179
Berberis aquifolium Pursh,45.799,-121.191
Berberis aquifolium Pursh,47.254,-121.198
Berberis aquifolium Pursh,40.242,-121.214
Mahonia aquifolium (Pursh) Nutt.,50.845,-121.223
Berberis aquifolium Pursh,51.661,-121.236
Berberis aquifolium Pursh,51.661,-121.237
Berberis aquifolium Pursh,44.543,-121.255
Berberis aquifolium Pursh,47.371,-121.262
Berberis aquifolium Pursh,44.058,-121.266
Berberis aquifolium Pursh,49.133,-121.268
Berberis aquifolium Pursh,49.133,-121.271
Berberis aquifolium Pursh,44.064,-121.275
Berberis aquifolium Pursh,44.088,-121.28
Mahonia aquifolium (Pursh) Nutt.,44.075,-121.283
Berberis aquifolium Pursh,47.088,-121.284
Berberis aquifolium Pursh,44.031,-121.285
Berberis aquifolium Pursh,45.777,-121.285
Berberis aquifolium Pursh,46.879,-121.286
Berberis aquifolium Pursh,46.655,-121.286
Berberis aquifolium Pursh,45.611,-121.288
Berberis aquifolium Pursh,44.07,-121.289
Berberis aquifolium Pursh,44.081,-121.289
Berberis aquifolium Pursh,45.697,-121.29
Berberis aquifolium Pursh,45.568,-121.295
Berberis aquifolium Pursh,44.01,-121.298
Berberis aquifolium Pursh,45.683,-121.3
Berberis aquifolium Pursh,39.951,-121.301
Berberis aquifolium Pursh,39.949,-121.302
Berberis aquifolium Pursh,45.687,-121.304
Berberis aquifolium var. aquifolium,46.855,-121.305
Mahonia aquifolium (Pursh) Nutt.,45.685,-121.306
Berberis aquifolium Pursh,44.081,-121.308
Berberis aquifolium Pursh,44.055,-121.308
Berberis aquifolium Pursh,44.184,-121.309
Berberis aquifolium Pursh,44.065,-121.31
Berberis aquifolium Pursh,44.086,-121.31
Berberis aquifolium Pursh,44.073,-121.313
Berberis aquifolium Pursh,45.681,-121.314
Berberis aquifolium Pursh,45.685,-121.314
Berberis aquifolium Pursh,44.031,-121.314
Berberis aquifolium Pursh,44.058,-121.315
Berberis aquifolium Pursh,44.059,-121.316
Berberis aquifolium Pursh,44.057,-121.318
Berberis aquifolium Pursh,44.064,-121.318
Berberis aquifolium Pursh,45.643,-121.318
Berberis aquifolium Pursh,44.059,-121.318
Berberis aquifolium Pursh,44.092,-121.319
Berberis aquifolium Pursh,44.043,-121.321
Berberis aquifolium Pursh,45.69,-121.321
Berberis aquifolium Pursh,44.126,-121.323
Berberis aquifolium Pursh,44.041,-121.325
Berberis aquifolium Pursh,44.063,-121.325
Berberis aquifolium Pursh,44.042,-121.329
Berberis aquifolium Pursh,44.129,-121.33
Berberis aquifolium Pursh,44.125,-121.332
Berberis aquifolium Pursh,44.129,-121.332
Berberis aquifolium Pursh,44.042,-121.333
Berberis aquifolium Pursh,51.267,-121.333
Berberis aquifolium Pursh,44.031,-121.334
Berberis aquifolium Pursh,44.035,-121.334
